player_id,player_name,position,average_auction_value,average_draft_position,percent_owned,injured
4429001,Jase McClellan,2,0.0,169.98813216310614,0.035097019495297546,false
9614,Marcedes Lewis,4,0.00031152647975077883,169.9882319370538,0.01389333211461999,false
4567156,Treylon Burks,3,0.0012464942349641633,169.98827495469027,0.07458062110302545,true
2511109,Trevor Siemian,1,0.0,169.98829815373222,0.014271938989290555,false
3917960,Steven Sims,3,0.0031162355874104083,169.9883593745872,0.03253762391259443,false
4239934,AJ Dillon,2,0.004362729822374571,169.98848078457482,0.6165764560289405,false
4570409,David Bell,3,0.0006232471174820816,169.98848631197393,0.03198923699271925,true
4372758,Kevin Austin Jr.,3,0.0012464942349641633,169.98855506356537,0.019376266997647426,false
4248068,Aaron Shampklin,2,0.0003116235587410408,169.98862333352707,0.024129421442281328,false
4240750,Mohamed Ibrahim,2,0.0003116235587410408,169.98866554643163,0.013710174228894102,false
4360739,Simi Fehoko,3,0.0003116235587410408,169.9887293728501,0.028150374180623036,false
2576581,Chris Moore,3,0.0,169.98874498676346,0.016634464050364037,false
3929914,Adam Prentice,2,0.0024929884699283265,169.98876072011709,0.009688204337025209,false
3042749,Logan Woodside,1,0.0003125,169.98879013913137,0.013723018258933229,false
4046530,Chris Evans,2,0.0003116235587410408,169.98879236549254,0.012064931266452179,false
4685016,Ellis Merriweather,2,0.058273605484574637,169.98879788639366,0.019011233079545557,true
4374045,Teagan Quitoriano,4,0.0,169.9888189042949,0.014623971980469686,false
4372026,Cameron Latu,4,0.0,169.9889033908067,0.016635011397724844,false
4430431,Kurtis Rourke,1,0.0,169.98891228218665,0.021590566020474444,true
3119195,Chase Edmonds,2,0.0003116235587410408,169.98895083093345,0.016269228308457256,false
2576623,DeVante Parker,3,0.0009348706762231225,169.98906731343362,0.017000056666855556,false
3115349,Jakob Johnson,2,0.0003116235587410408,169.98913577637455,0.013161550723154091,false
4383440,Nate Adkins,4,0.0,169.98916753854772,0.0261408277685056,true
4036431,Darrynton Evans,2,0.0,169.98918873218597,0.028882080679716007,true
4248822,Montrell Washington,3,0.0003116235587410408,169.98928946965174,0.02394618506196761,false
3123944,Qadree Ollison,2,0.0003116235587410408,169.98929424446746,0.010236967517736461,false
4362617,Bryce Oliver,3,0.0,169.98929464045105,0.014989297276152209,false
4040774,Harrison Bryant,4,0.0006230529595015577,169.98930498237752,0.028699440086719836,false
4039505,Reggie Gilliam,2,0.0003116235587410408,169.98931026647713,0.024495018736861347,false
4361417,Zack Kuntz,4,0.0,169.98932072181563,0.015721085997996476,false
4689988,Jason Brownlee,3,0.0,169.989352989353,0.020655831799378865,false
4431431,Corey Kiner,2,0.0006232471174820816,169.9894425921131,0.016268930911882716,true
2979520,C.J. Beathard,1,0.0215625,169.98945135402505,0.013906093613626509,false
4429121,Kalel Mullings,2,0.0012464942349641633,169.98949532097924,0.09670013088335296,false
4242558,Tucker Fisk,4,0.0,169.9895215197231,0.014441462719089786,false
4431562,Phil Mafah,2,0.0003116235587410408,169.9895588398476,0.08317262432479366,false
4386544,Xavier Smith,3,0.0,169.98956428926206,0.04533315297562794,false
4242369,Matt Bushman,4,0.00031152647975077883,169.98960078205502,0.010419789556811616,false
4698191,Chris Collier,2,0.0003116235587410408,169.98961696371487,0.011699027883901772,false
4241588,Elijah Cooks,3,0.0,169.98968576455854,0.016817106653359216,false
4360086,Josh Whyle,4,0.00031152647975077883,169.98971703347513,0.04679765134287323,false
4692835,Jalen Brooks,3,0.0,169.98977052367945,0.032537326528523175,false
4241983,Cody White,3,0.0,169.98978087533618,0.016634372829305744,false
4243322,Jake Haener,1,0.0,169.98979030449226,0.022322531301861005,false
4384171,Tanner McLachlan,4,0.0,169.99001828308127,0.012979012388558727,false
4429012,Kendall Milton,2,0.0006232471174820816,169.99002372535654,0.01681741406667008,false
4360175,Clayton Tune,1,0.0,169.99008654436193,0.017016355828467816,false
3928925,JaMycal Hasty,2,0.0,169.9901133451346,0.0213875199251254,false
3699935,Devine Ozigbo,2,0.0,169.99014499799202,0.009688558543572007,false
4245645,Gary Brightwell,2,0.0003116235587410408,169.99018742701338,0.022849830911251257,false
3121410,Parris Campbell,3,0.0,169.9901875307135,0.029796016108128466,false
4887918,Junior Bergen,3,0.0003116235587410408,169.99028305425955,0.021386894403579836,false
4373030,Ben Sims,4,0.0,169.9902984443693,0.02102222872184849,false
3120303,Ross Dwelley,4,0.0,169.99030352349348,0.011333806184602111,false
4373266,Antoine Green,3,0.0003116235587410408,169.99038852752665,0.012247330264798247,false
3139602,D'Ernest Johnson,2,0.0006232471174820816,169.990393405374,0.020839121978327314,false
4569603,Malik Washington,3,0.0040511062636335304,169.9904202311192,0.30965581408952236,false
4248557,E.J. Jenkins,4,0.0,169.9904304955957,0.012247755644478728,false
4259324,Travis Vokolek,4,0.0,169.9905625980861,0.012978964936686415,false
4034862,Jack Stoll,4,0.0,169.9905678821857,0.012978941210880373,false
4372519,Jashaun Corbin,2,0.0006232471174820816,169.9905785997358,0.048624084642466744,false
4036131,Noah Fant,4,0.0024922118380062306,169.99067356417802,0.7712331321314844,false
4044111,Chris Oladokun,1,0.0009375,169.99072124591342,0.013539945584056532,false
2511973,Eric Tomlinson,4,0.0,169.99078418938913,0.00895759219921685,false
4242896,Curtis Hodges,4,0.0,169.9908372260151,0.010968420090489464,false
4360978,David Martin-Robinson,4,0.00031152647975077883,169.99087426352082,0.010785396207927815,false
4361988,James Mitchell,4,0.0,169.99087964406306,0.011333744029219123,false
3045238,Godwin Igwebuike,2,0.0009348706762231225,169.99091115655534,0.011333785466065366,false
2508256,MyCole Pruitt,4,0.0,169.99095328683154,0.0067638095969317896,false
4249616,Owen Wright,2,0.0003116235587410408,169.99102240962964,0.020838664863086314,false
3916749,Giovanni Ricci,4,0.0,169.991048640651,0.01115081940242576,false
4431479,Ricky White III,3,0.0,169.99106496525852,0.029795525918451655,false
4391845,Cody Schrader,2,0.0,169.9912179656539,0.02157008266094389,false
3122672,Royce Freeman,2,0.0003116235587410408,169.99131294023155,0.014441066737836144,false
4038952,Hunter Kampmoyer,4,0.0,169.99131808670288,0.00804350806635894,false
3912092,Donald Parham Jr.,4,0.0,169.99137088293887,0.013527495548722748,true
4035170,Marquez Callaway,3,0.0,169.99138186122207,0.009139665049555264,false
4361653,Devin Leary,1,0.0,169.9914248230477,0.01811425152461617,false
3918639,Gerald Everett,4,0.0,169.99145014610843,0.017183732489502383,false
3122154,Khari Blasingame,2,0.0003116235587410408,169.99152949879786,0.011333723310909623,false
4258170,Tarik Black,3,0.0003116235587410408,169.99153505133395,0.014258112043169176,false
4367186,Chase Cota,3,0.0009348706762231225,169.99158260722533,0.012430148960711589,false
4428811,Xavier Weaver,3,0.0,169.99161448838868,0.020472999404089483,false
4241273,Roger Carter Jr.,4,0.0071651090342679125,169.99164570607257,0.008226315067867099,false
3125116,D'Onta Foreman,2,0.0,169.99165099025598,0.022667239440996627,false
4046692,Chase Claypool,3,0.0003116235587410408,169.991714663144,0.01809719840744654,false
12477,Brian Hoyer,1,0.0,169.9917473416918,0.013174097528575898,false
3929924,Zach Gentry,4,0.0,169.9918306093224,0.0049357980637047,false
2574630,Jeff Driskel,1,0.0,169.99184256467228,0.012076322357298124,false
3916564,Tyree Jackson,4,0.0,169.99188353721365,0.012430603414394274,true
4036026,Dez Fitzpatrick,3,0.0,169.99190493048914,0.016268871433872522,false
3910176,Kristian Wilkerson,3,0.0,169.99196296942125,0.01224739742804654,false
4035198,Brandon Johnson,3,0.0,169.99203703018742,0.012612945268957348,false
15839,Marquise Goodwin,3,0.0,169.99204738805577,0.009322850306100252,false
16813,Logan Thomas,4,0.0,169.99206827309237,0.010237248227676401,false
3916430,Nyheim Miller-Hines,2,0.004985976939856653,169.99206848265476,0.017000336350740705,false
3915145,Kirk Merritt,2,0.0003116235587410408,169.9921477034939,0.011150982474677216,false
4427391,Kenny McIntosh,2,0.0,169.99215856190983,0.05538748389101644,true
4361604,Blake Watson,2,0.0003116235587410408,169.9921953848674,0.021387441732931174,false
4361438,Cole Turner,4,0.0,169.99226936226202,0.006946488275973012,false
4426426,Joseph Ngata,3,0.0006232471174820816,169.99226956650392,0.01224755414515728,false
4240657,Michael Carter,2,0.0,169.99227472800385,0.03144119491164476,false
4426893,Joshua Cephus,3,0.0,169.9922801752152,0.01955913347554834,true
4034779,Ko Kieft,4,0.0,169.9923010668597,0.021022267150970955,false
4242504,Johnny Johnson III,3,0.0,169.99230651357192,0.010602185878254003,false
4401805,Dareke Young,3,0.0003116235587410408,169.9923330550477,0.01480639270574945,false
4258248,Peyton Hendershot,4,0.00031152647975077883,169.99234850246242,0.010602651028365747,false
3722362,Brett Rypien,1,0.0,169.9923770327031,0.027079841619520904,false
4361426,Justin Shorter,4,0.0,169.9923908161378,0.009871379580137321,false
4034704,Michael Bandy,3,0.0003116235587410408,169.99239105737882,0.011698963727728554,false
4362018,Blake Whiteheart,4,0.0,169.9924066686042,0.023764432322552813,false
4361778,Kearis Jackson,3,0.0003116235587410408,169.99242272126816,0.012064798938297695,false
3917612,Ke'Shawn Vaughn,2,0.0,169.99245430574857,0.01060230216195565,false
4429939,Jawhar Jordan,2,0.0003116235587410408,169.9924596695359,0.011333474697103748,false
4035693,Velus Jones Jr.,2,0.0009348706762231225,169.99247552166722,0.017731371549008963,false
4363554,Thomas Odukoya,4,0.00031152647975077883,169.99249121509155,0.006215313068975351,false
3919510,Alex Bachman,3,0.0,169.992597054674,0.015354946029192679,false
4035826,Demetric Felton,2,0.0,169.99260762276154,0.011333453979778925,false
4036224,Jake Funk,2,0.0003116235587410408,169.99271318812552,0.014624159110851126,false
4383429,Jacob Saylors,2,0.0006232471174820816,169.9927714663144,0.02010770417545617,false
16799,Allen Robinson,3,0.0003116235587410408,169.99279781028068,0.009139898949277216,false
4710855,Konata Mumpfield,3,0.0003116235587410408,169.99282985569886,0.036924381790795956,false
3910544,Joshua Kelley,2,0.0003116235587410408,169.99284521570036,0.009140032611636359,false
2971618,Nelson Agholor,3,0.0,169.99284532912014,0.017731533613138152,false
4428952,Jalen Wydermyer,4,0.0,169.99285585956903,0.006946640659419005,false
3049698,Anthony Firkser,4,0.0,169.99286095507844,0.006215381240516973,false
3948283,Stephen Carlson,4,0.0,169.9929034542159,0.015172592813309472,false
3925346,Derrick Gore,2,0.0003116235587410408,169.99300902538522,0.008957346578019403,false
3932144,Jacob Harris,3,0.0,169.99301460486546,0.007860212518211016,false
4027873,Samori Toure,3,0.0,169.9930780489609,0.012430080795525171,false
4426475,Tyrion Davis-Price,2,0.0,169.99312553170128,0.0127956947970877,false
4244049,Quintin Morris,4,0.0,169.99322042854502,0.00877455962678873,false
4700712,Cam Grandy,4,0.0,169.99323113992676,0.01005410938871015,false
3045260,Corey Clement,2,0.0,169.99327319900868,0.00877455962678873,false
2576399,Nick Vannett,4,0.0,169.99331547269912,0.013344496400641996,false
16782,Jerick McKinnon,2,0.0003116235587410408,169.99333129009418,0.011699412835718308,false
4373273,British Brooks,2,0.0006232471174820816,169.99337905816705,0.008957117343721153,false
4259908,Braylon Sanders,3,0.0,169.99338451702218,0.012795671407158263,false
4390717,Josh Johnson,2,0.0,169.9933948754802,0.007312079555425563,false
4248909,Elijah Dotson,2,0.0,169.99339494528374,0.013161430428130363,false
11387,Matthew Slater,3,0.0006232471174820816,169.9934001595798,0.009871072821097773,false
4362186,Erik Ezukanma,3,0.0003116235587410408,169.99343728698923,0.02595707577089773,false
3049916,Matt Breida,2,0.0,169.99346343061566,0.009140149569407554,false
4427834,Erick All Jr.,4,0.0,169.99347942107406,0.05027073073534197,true
4044144,Kenny Yeboah,4,0.00031152647975077883,169.99350584157213,0.019376939979014407,true
4362523,Will Mallory,4,0.0,169.99359560358266,0.010968199533485913,false
4244651,D'vonte Price,2,0.0,169.99360092155183,0.006398081306817248,false
4360290,Brayden Willis,4,0.0,169.99360095536522,0.013710174228894102,false
4361008,Cole Fotheringham,4,0.002803738317757009,169.9936167402045,0.017366315928019363,false
3916587,Tyler Mabry,4,0.0,169.99368015007002,0.0071293166641378915,true
3050487,Anthony Miller,3,0.0,169.99375422725737,0.01023664939841405,false
4361112,Devin Culp,4,0.0,169.99381231934984,0.0188286392743479,false
4241410,Jelani Woods,4,0.0,169.99384924304474,0.03016254871708626,false
4372526,Deneric Prince,2,0.0,169.9939074653365,0.009871108909406984,true
4432338,Luke Lachey,4,0.00031152647975077883,169.99392328544178,0.017366252435845407,false
3923392,Mitchell Wilcox,4,0.0,169.99403937815072,0.008043419842751143,false
4260406,Zander Horvath,2,0.0,169.99406592477516,0.007129290599024933,false
4240577,Brandon Smith,3,0.0,169.99412420542032,0.010419389570008245,false
4427985,Bub Means,3,0.003427859146151449,169.99414018123696,0.046978221846883904,true
4240069,Malik Cunningham,3,0.0,169.99416119333583,0.015537686200889486,false
4046715,Trishton Jackson,3,0.0,169.99416125503956,0.011698899572258984,true
4035426,Stephen Sullivan,4,0.0,169.99417154572933,0.005301383661135557,true
4362504,Brevin Jordan,4,0.00031152647975077883,169.9941979973051,0.03199058197266725,true
4432208,Caleb Lohner,4,0.0,169.9942667519168,0.01334459397701805,false
4047839,N'Keal Harry,4,0.0,169.99434063959757,0.007129460025666057,false
4573243,Chandler Brayboy,3,0.0003116235587410408,169.99435147659483,0.006580643038502246,false
4746079,Zach Davidson,4,0.0,169.9944411859508,0.014989763088622403,false
4362019,A.T. Perry,3,0.0,169.99445709666,0.015903249746827577,false
4567506,Tahj Washington,3,0.0,169.99450471062545,0.016817198876172404,false
3128452,Jordan Akins,4,0.00031152647975077883,169.99453081239895,0.007495004853472655,false
5065495,Kaden Davis,3,0.0,169.99462101397586,0.01261285304563842,false
3914307,Maurice Alexander,3,0.0,169.99476356796,0.010967758446087984,false
3115255,Brandon Powell,3,0.0,169.994821664465,0.006946297806066677,false
4250945,Colton Dowell,3,0.0,169.99487978863937,0.005849513941950886,false
4247812,Lance McCutcheon,3,0.0,169.99490095164623,0.010053796953516728,false
4039034,Shane Buechele,1,0.0,169.99491096839722,0.01189319544545506,false
2970262,J.P. Holtz,2,0.0,169.9949588357764,0.006763735409982908,false
16763,Jordan Matthews,4,0.0,169.994974661939,0.006398186571120413,false
4362452,Jaret Patterson,2,0.0,169.99500652586303,0.008957133717210491,false
3045144,Tyler Boyd,3,0.0,169.99517561705073,0.03930170916735216,false
3917849,Lawrence Cager,4,0.0,169.99522312346429,0.007860528629690496,false
4570242,Nick Nash,3,0.0,169.99524451137356,0.04515027547151877,false
3929636,Irvin Charles,3,0.0003116235587410408,169.99524964464806,0.007860269991134348,true
3047536,David Wells,4,0.0009345794392523365,169.99528643370095,0.005118624113838201,false
4408854,Jody Fortson,4,0.0,169.99532352241803,0.005301325514182873,false
